experiment,replicate,seed_reservoir,seed_drive,seed_probe,rho,leak_rate,input_scale,sigma_u,input_amplitude,input_drive_std,n_units,density,n_steps,washout,window,n_pairs,d_initial,d_tail,converged,decay_rate_per_step,lyapunov_per_step,lyapunov_per_time,tau_1e,tau_censored,tau_integrated,wall_time_s
2C_esp_map,2,0,1,3,0.6,1.0,1.0,0.2,0.34641016151377546,0.19765897272151503,200,0.1,3000,200,200,10,0.3728366547545233,1.4741829766499382e-17,1,-0.5498683215531334,-0.5274083946580431,-0.5274083946580431,0.5683257721530152,0.5683257721530152,1.0,0.33477754215709865
2C_esp_map,2,0,1,3,0.6,1.0,1.0,0.5,0.8660254037844386,0.49414743180378756,200,0.1,3000,200,200,10,0.35645182971823985,2.8626547349378524e-17,1,-0.6023377595025162,-0.5941894444788622,-0.5941894444788622,0.575559752887333,0.575559752887333,1.0000000000000002,0.3358539999462664
2C_esp_map,2,0,1,3,0.6,1.0,1.0,1.0,1.7320508075688772,0.9882948636075751,200,0.1,3000,200,200,10,0.31301575128795245,3.295059440527344e-17,1,-0.7622964021718877,-0.7357630256176956,-0.7357630256176956,0.5878065176375542,0.5878065176375542,0.9999999999999999,0.33376791700720787
2C_esp_map,2,0,1,3,0.6,1.0,1.0,2.0,3.4641016151377544,1.9765897272151502,200,0.1,3000,200,200,10,0.24032588542433023,0.0,1,-0.9994021513236331,-0.9509172855503373,-0.9509172855503373,0.6031892613906474,0.6031892613906474,1.0,0.3338621249422431
2C_esp_map,2,0,1,3,0.7,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.42731049607590194,0.0,1,-0.37040804696610247,-0.35737021991344853,-0.35737021991344853,2.8322282552422497,2.8322282552422497,3.3340830641147234,0.33485329197719693
2C_esp_map,2,0,1,3,0.7,1.0,1.0,0.05,0.08660254037844387,0.04941474318037876,200,0.1,3000,200,200,10,0.4270436954046605,5.758679288095222e-18,1,-0.3695298057260953,-0.3586501864252021,-0.3586501864252021,0.553385381402503,0.553385381402503,1.0,0.33490366698242724
2C_esp_map,2,0,1,3,0.7,1.0,1.0,0.1,0.17320508075688773,0.09882948636075752,200,0.1,3000,200,200,10,0.4263328031309311,1.1368230467284839e-17,1,-0.39070225052129887,-0.36241407283349186,-0.36241407283349186,0.5540370036136082,0.5540370036136082,1.0,0.3356519169174135
2C_esp_map,2,0,1,3,0.7,1.0,1.0,0.2,0.34641016151377546,0.19765897272151503,200,0.1,3000,200,200,10,0.4236054916793977,2.1440173596248932e-17,1,-0.3844835410006847,-0.37648485567136464,-0.37648485567136464,0.5563379804688087,0.5563379804688087,1.0,0.33552858396433294
2C_esp_map,2,0,1,3,0.7,1.0,1.0,0.5,0.8660254037844386,0.49414743180378756,200,0.1,3000,200,200,10,0.40616027620217776,3.980079635034247e-17,1,-0.4556315911096626,-0.45035845962623744,-0.45035845962623744,0.566241126502198,0.566241126502198,1.0,0.33635779190808535
2C_esp_map,2,0,1,3,0.7,1.0,1.0,1.0,1.7320508075688772,0.9882948636075751,200,0.1,3000,200,200,10,0.3590713317746774,4.3441659128641316e-17,1,-0.6016943950232088,-0.5959894318783954,-0.5959894318783954,0.5810884806619969,0.5810884806619969,1.0000000000000002,0.33389275008812547
2C_esp_map,2,0,1,3,0.7,1.0,1.0,2.0,3.4641016151377544,1.9765897272151502,200,0.1,3000,200,200,10,0.2768258832045115,0.0,1,-0.8493868155708176,-0.8128757290626252,-0.8128757290626252,0.5988820394843444,0.5988820394843444,1.0000000000000002,0.33453608420677483
2C_esp_map,2,0,1,3,0.8,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.47459184173505425,0.0,1,-0.2289719343636271,-0.22383882728892218,-0.22383882728892218,4.512346114368455,4.512346114368455,5.0003099070954455,0.33622341719456017
2C_esp_map,2,0,1,3,0.8,1.0,1.0,0.05,0.08660254037844387,0.04941474318037876,200,0.1,3000,200,200,10,0.47431871155026617,8.989252884257338e-18,1,-0.2306524766402692,-0.22558216661547906,-0.22558216661547906,0.5386914898419505,0.5386914898419505,1.0000000000000002,0.3425512919202447
2C_esp_map,2,0,1,3,0.8,1.0,1.0,0.1,0.17320508075688773,0.09882948636075752,200,0.1,3000,200,200,10,0.473586222748842,1.721227201166305e-17,1,-0.23534691047514844,-0.23062201560386877,-0.23062201560386877,0.5398164695465674,0.5398164695465674,1.0,0.33555433386936784
2C_esp_map,2,0,1,3,0.8,1.0,1.0,0.2,0.34641016151377546,0.19765897272151503,200,0.1,3000,200,200,10,0.47077008189632313,3.074375900895666e-17,1,-0.24995405395752912,-0.24856376512918,-0.24856376512918,0.5435122397974872,0.5435122397974872,1.0,0.33510045893490314
2C_esp_map,2,0,1,3,0.8,1.0,1.0,0.5,0.8660254037844386,0.49414743180378756,200,0.1,3000,200,200,10,0.4526740027809628,5.285443584730394e-17,1,-0.32601692138661514,-0.3318018140373163,-0.3318018140373163,0.557030376687743,0.557030376687743,0.9999999999999999,0.3370556668378413
2C_esp_map,2,0,1,3,0.8,1.0,1.0,1.0,1.7320508075688772,0.9882948636075751,200,0.1,3000,200,200,10,0.4030209401959216,5.539203188433494e-17,1,-0.4770388655022363,-0.48122439913161136,-0.48122439913161136,0.5745791480505642,0.5745791480505642,1.0,0.33499458292499185
2C_esp_map,2,0,1,3,0.8,1.0,1.0,2.0,3.4641016151377544,1.9765897272151502,200,0.1,3000,200,200,10,0.3122125703568526,4.2719159697419924e-17,1,-0.706055148551369,-0.6980281252859577,-0.6980281252859577,0.5946365992916753,0.5946365992916753,1.0,0.33378041605465114
2C_esp_map,2,0,1,3,0.9,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.5183695487065325,3.0062395951908405e-134,1,-0.1058684175839164,-0.10605579163253134,-0.10605579163253134,9.50413225792456,9.50413225792456,9.991890881965476,0.3293684159871191
2C_esp_map,2,0,1,3,0.9,1.0,1.0,0.05,0.08660254037844387,0.04941474318037876,200,0.1,3000,200,200,10,0.5180921695973166,1.5189342111037495e-17,1,-0.10932580395702614,-0.1088370844857738,-0.1088370844857738,0.5241238049284407,0.5241238049284407,1.0,0.3326621660962701
2C_esp_map,2,0,1,3,0.9,1.0,1.0,0.1,0.17320508075688773,0.09882948636075752,200,0.1,3000,200,200,10,0.5173487355181302,2.9771362192739974e-17,1,-0.11930387764353596,-0.11652439994618306,-0.11652439994618306,0.5260477467867448,0.5260477467867448,1.0000000000000002,0.3334135829936713
2C_esp_map,2,0,1,3,0.9,1.0,1.0,0.2,0.34641016151377546,0.19765897272151503,200,0.1,3000,200,200,10,0.5144906176558757,4.9015378318766474e-17,1,-0.141433568451316,-0.1411423522021203,-0.1411423522021203,0.5315384682686831,0.5315384682686831,0.9999999999999999,0.3315993750002235
2C_esp_map,2,0,1,3,0.9,1.0,1.0,0.5,0.8660254037844386,0.49414743180378756,200,0.1,3000,200,200,10,0.4960729101087617,6.944009361085138e-17,1,-0.22993088424147365,-0.23545853393822927,-0.23545853393822927,0.5485379930057641,0.5485379930057641,1.0,0.33417291613295674
2C_esp_map,2,0,1,3,0.9,1.0,1.0,1.0,1.7320508075688772,0.9882948636075751,200,0.1,3000,200,200,10,0.4448188206223985,6.919089716361516e-17,1,-0.4217949149915958,-0.38741418477693446,-0.38741418477693446,0.5684384306250492,0.5684384306250492,1.0,0.3353637079708278
2C_esp_map,2,0,1,3,0.9,1.0,1.0,2.0,3.4641016151377544,1.9765897272151502,200,0.1,3000,200,200,10,0.3466015248249432,5.3099493184675683e-17,1,-0.6127693438757968,-0.5963593923397309,-0.5963593923397309,0.5905350875012716,0.5905350875012716,1.0,0.33505029208026826
2C_esp_map,2,0,1,3,1.0,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.5588674244976176,0.027933703661244945,0,-0.0003554797162247924,-0.0019195422034017728,-0.0019195422034017728,nan,200.0,164.8767786069974,0.3342063748277724
2C_esp_map,2,0,1,3,1.0,1.0,1.0,0.05,0.08660254037844387,0.04941474318037876,200,0.1,3000,200,200,10,0.558585300316143,1.6340566986294887e-09,1,-0.0061643924616854055,-0.006890311194427051,-0.006890311194427051,0.5302126235581012,0.5302126235581012,1.0,0.33172054192982614
2C_esp_map,2,0,1,3,1.0,1.0,1.0,0.1,0.17320508075688773,0.09882948636075752,200,0.1,3000,200,200,10,0.5578373539242801,6.385629962508331e-17,1,-0.02057294128350381,-0.020842266909764626,-0.020842266909764626,0.5251579177970898,0.5251579177970898,1.0,0.33302770811133087
2C_esp_map,2,0,1,3,1.0,1.0,1.0,0.2,0.34641016151377546,0.19765897272151503,200,0.1,3000,200,200,10,0.5549706990191541,8.583771170919181e-17,1,-0.05786964453575359,-0.055838168634894776,-0.055838168634894776,0.5269220252009587,0.5269220252009587,1.0,0.33354887505993247
2C_esp_map,2,0,1,3,1.0,1.0,1.0,0.5,0.8660254037844386,0.49414743180378756,200,0.1,3000,200,200,10,0.5364851316032208,9.28581034782631e-17,1,-0.15864367068562948,-0.15989944466096093,-0.15989944466096093,0.5423108128558254,0.5423108128558254,1.0,0.334841791074723
2C_esp_map,2,0,1,3,1.0,1.0,1.0,1.0,1.7320508075688772,0.9882948636075751,200,0.1,3000,200,200,10,0.484438663093155,8.443239638356644e-17,1,-0.29362111502953936,-0.3100283707402303,-0.3100283707402303,0.5630007996403089,0.5630007996403089,1.0,0.34059795807115734
2C_esp_map,2,0,1,3,1.0,1.0,1.0,2.0,3.4641016151377544,1.9765897272151502,200,0.1,3000,200,200,10,0.38011713907920947,6.435610898049434e-17,1,-0.5104890323778801,-0.5104329418171324,-0.5104329418171324,0.5866410921482265,0.5866410921482265,1.0,0.3358489170204848
2C_esp_map,2,0,1,3,1.1,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.5963235165153083,0.662836857481179,0,1.3993976146366984e-05,-0.05675411000946815,-0.05675411000946815,2.139480327996033,2.139480327996033,2.246035098535198,0.3339951660018414
2C_esp_map,2,0,1,3,1.1,1.0,1.0,0.05,0.08660254037844387,0.04941474318037876,200,0.1,3000,200,200,10,0.5960345647995366,0.6456187432117264,0,1.1578716991862685e-05,-0.05632718315831499,-0.05632718315831499,0.5410293427990637,0.5410293427990637,1.0,0.3334052921272814
2C_esp_map,2,0,1,3,1.1,1.0,1.0,0.1,0.17320508075688773,0.09882948636075752,200,0.1,3000,200,200,10,0.5952854943494749,0.5883780194852919,0,2.078496256125917e-05,-0.05549398126187256,-0.05549398126187256,0.5456399331449963,0.5456399331449963,1.0,0.33274091593921185
2C_esp_map,2,0,1,3,1.1,1.0,1.0,0.2,0.34641016151377546,0.19765897272151503,200,0.1,3000,200,200,10,0.5924331992088951,5.445010645589333e-09,1,-0.00603606827972965,-0.007811206768604612,-0.007811206768604612,0.5851150373100158,0.5851150373100158,1.0,0.33234120788984
2C_esp_map,2,0,1,3,1.1,1.0,1.0,0.5,0.8660254037844386,0.49414743180378756,200,0.1,3000,200,200,10,0.5740687585627068,1.2593900355100098e-16,1,-0.10468061686395333,-0.1037509963919039,-0.1037509963919039,0.5404886852929036,0.5404886852929036,1.0,0.33156112488359213
2C_esp_map,2,0,1,3,1.1,1.0,1.0,1.0,1.7320508075688772,0.9882948636075751,200,0.1,3000,200,200,10,0.5218769344626718,1.0268683487822047e-16,1,-0.22661625051335504,-0.24923215346507102,-0.24923215346507102,0.5587080272427365,0.5587080272427365,1.0,0.3343522499781102
2C_esp_map,2,0,1,3,1.1,1.0,1.0,2.0,3.4641016151377544,1.9765897272151502,200,0.1,3000,200,200,10,0.41285579861080696,7.987868379891095e-17,1,-0.41548453356697645,-0.4349362219257782,-0.4349362219257782,0.583018017488699,0.583018017488699,1.0,0.33491079206578434
2C_esp_map,2,0,1,3,1.2,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.6309749911711001,0.8867036539942094,0,1.079148949510777e-05,-0.06402854655012354,-0.06402854655012354,2.1408114348359226,2.1408114348359226,2.240272992698678,0.33586633298546076
2C_esp_map,2,0,1,3,1.2,1.0,1.0,0.05,0.08660254037844387,0.04941474318037876,200,0.1,3000,200,200,10,0.6306764725477717,0.8759836257546556,0,1.1949022170098956e-05,-0.06311467067082203,-0.06311467067082203,0.5454438299769373,0.5454438299769373,1.0000000000000002,0.33458829089067876
2C_esp_map,2,0,1,3,1.2,1.0,1.0,0.1,0.17320508075688773,0.09882948636075752,200,0.1,3000,200,200,10,0.6299277485715538,0.8432015714258716,0,1.3586662393403018e-05,-0.060301960947700024,-0.060301960947700024,0.5504462496922631,0.5504462496922631,1.0000000000000002,0.3343603750690818
2C_esp_map,2,0,1,3,1.2,1.0,1.0,0.2,0.34641016151377546,0.19765897272151503,200,0.1,3000,200,200,10,0.627105032788501,0.6833077399763142,0,4.0372041798275025e-05,-0.0524487735412695,-0.0524487735412695,0.5642938004954546,0.5642938004954546,1.0,0.3361581249628216
2C_esp_map,2,0,1,3,1.2,1.0,1.0,0.5,0.8660254037844386,0.49414743180378756,200,0.1,3000,200,200,10,0.6089984844190092,1.7323280420632684e-16,1,-0.06761806339512678,-0.06477517438862625,-0.06477517438862625,0.5444405824985772,0.5444405824985772,1.0,0.3344879159703851
2C_esp_map,2,0,1,3,1.2,1.0,1.0,1.0,1.7320508075688772,0.9882948636075751,200,0.1,3000,200,200,10,0.5571564375860376,1.2757001221222445e-16,1,-0.1796069875242296,-0.19732463482201884,-0.19732463482201884,0.5559581501286396,0.5559581501286396,1.0,0.3350521659012884
2C_esp_map,2,0,1,3,1.2,1.0,1.0,2.0,3.4641016151377544,1.9765897272151502,200,0.1,3000,200,200,10,0.44486163271382995,9.012819219952398e-17,1,-0.33843973420095574,-0.36774959713564565,-0.36774959713564565,0.5797502258278466,0.5797502258278466,1.0000000000000002,0.33348287479020655
2C_esp_map,2,0,1,3,1.3,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.663049831601062,1.0339099390320028,0,1.2592565751726485e-05,-0.06604619501849622,-0.06604619501849622,0.36113880667587017,0.36113880667587017,0.9999999999999968,0.3353475839830935
2C_esp_map,2,0,1,3,1.3,1.0,1.0,0.05,0.08660254037844387,0.04941474318037876,200,0.1,3000,200,200,10,0.6627390705232679,1.0252025340364832,0,1.3436715901927242e-05,-0.06710510133402368,-0.06710510133402368,0.5532452328890842,0.5532452328890842,1.0,0.34132545813918114
2C_esp_map,2,0,1,3,1.3,1.0,1.0,0.1,0.17320508075688773,0.09882948636075752,200,0.1,3000,200,200,10,0.6619911580549012,0.9994232651415986,0,1.328467332124787e-05,-0.0702247649041395,-0.0702247649041395,0.5578815083404471,0.5578815083404471,1.0,0.3342057920526713
2C_esp_map,2,0,1,3,1.3,1.0,1.0,0.2,0.34641016151377546,0.19765897272151503,200,0.1,3000,200,200,10,0.6592080017093731,0.8906701297950117,0,3.0672372113397496e-05,-0.05504323603312936,-0.05504323603312936,0.5729956916162146,0.5729956916162146,1.0,0.3347728340886533
2C_esp_map,2,0,1,3,1.3,1.0,1.0,0.5,0.8660254037844386,0.49414743180378756,200,0.1,3000,200,200,10,0.641455892918081,2.5297361450929636e-16,1,-0.04964161122311828,-0.040536654572663526,-0.040536654572663526,0.5539679182138075,0.5539679182138075,0.9999999999999997,0.3348234158474952
2C_esp_map,2,0,1,3,1.3,1.0,1.0,1.0,1.7320508075688772,0.9882948636075751,200,0.1,3000,200,200,10,0.5903270333830989,1.5794931030246634e-16,1,-0.14425841448924404,-0.1490294934134975,-0.1490294934134975,0.55502038168927,0.55502038168927,1.0,0.3359264999162406
2C_esp_map,2,0,1,3,1.3,1.0,1.0,2.0,3.4641016151377544,1.9765897272151502,200,0.1,3000,200,200,10,0.4761188213522698,1.0248654892524377e-16,1,-0.2709089464677804,-0.3092781085861165,-0.3092781085861165,0.576931361004143,0.576931361004143,1.0,0.3365746671333909
2C_esp_map,2,0,1,3,1.4,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.6927626962619887,1.1420908440239814,0,2.1705807207285615e-05,-0.040450293885437964,-0.040450293885437964,0.33250177751995724,0.33250177751995724,1.0,0.3326168330386281
2C_esp_map,2,0,1,3,1.4,1.0,1.0,0.05,0.08660254037844387,0.04941474318037876,200,0.1,3000,200,200,10,0.6924375543171702,1.133857490497564,0,1.92472055344951e-05,-0.042189088796198336,-0.042189088796198336,0.5604165579123896,0.5604165579123896,1.0,0.3356938750948757
2C_esp_map,2,0,1,3,1.4,1.0,1.0,0.1,0.17320508075688773,0.09882948636075752,200,0.1,3000,200,200,10,0.6916905624374697,1.1102094604306054,0,1.533383499229603e-05,-0.045459920498499964,-0.045459920498499964,0.5663037747897816,0.5663037747897816,1.0,0.3372247500810772
2C_esp_map,2,0,1,3,1.4,1.0,1.0,0.2,0.34641016151377546,0.19765897272151503,200,0.1,3000,200,200,10,0.6889535735854113,1.0165581127034478,0,4.0380080341259764e-05,-0.04531977762558828,-0.04531977762558828,0.5822705995730392,0.5822705995730392,1.0000000000000002,0.33687962498515844
2C_esp_map,2,0,1,3,1.4,1.0,1.0,0.5,0.8660254037844386,0.49414743180378756,200,0.1,3000,200,200,10,0.6716224854185414,4.899061456950182e-16,1,-0.017810553316289272,-0.017599618712655998,-0.017599618712655998,0.5680390065957813,0.5680390065957813,1.0000000000000002,0.3366901660338044
2C_esp_map,2,0,1,3,1.4,1.0,1.0,1.0,1.7320508075688772,0.9882948636075751,200,0.1,3000,200,200,10,0.6214630337165462,1.8707168514878604e-16,1,-0.10591160791246713,-0.10493378482459793,-0.10493378482459793,0.5559387982269117,0.5559387982269117,1.0,0.3348307500127703
2C_esp_map,2,0,1,3,1.4,1.0,1.0,2.0,3.4641016151377544,1.9765897272151502,200,0.1,3000,200,200,10,0.5065595908550924,1.2533301963192776e-16,1,-0.22121005080193293,-0.25461460492418253,-0.25461460492418253,0.5746361740632757,0.5746361740632757,1.0,0.33214724995195866
2C_esp_map,2,0,1,3,1.5,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.7203131869195677,1.2260429831587345,0,1.935728046686997e-05,-0.021028639219527533,-0.021028639219527533,0.3288331896554627,0.3288331896554627,0.9999999999999903,0.3327688330318779
2C_esp_map,2,0,1,3,1.5,1.0,1.0,0.05,0.08660254037844387,0.04941474318037876,200,0.1,3000,200,200,10,0.7199723127426649,1.2174303214198257,0,1.7351356044846187e-05,-0.02211696820463505,-0.02211696820463505,0.5581736274594127,0.5581736274594127,1.0,0.33228654181584716
2C_esp_map,2,0,1,3,1.5,1.0,1.0,0.1,0.17320508075688773,0.09882948636075752,200,0.1,3000,200,200,10,0.7192264018754613,1.1920960271507446,0,1.290233335653089e-05,-0.026944095324133246,-0.026944095324133246,0.5693012292455899,0.5693012292455899,1.0,0.3332130420021713
2C_esp_map,2,0,1,3,1.5,1.0,1.0,0.2,0.34641016151377546,0.19765897272151503,200,0.1,3000,200,200,10,0.7165401340918105,1.1027992434354772,0,2.3225696633252595e-05,-0.025557673895625955,-0.025557673895625955,0.5901784136080184,0.5901784136080184,0.9999999999999999,0.33424704102799296
2C_esp_map,2,0,1,3,1.5,1.0,1.0,0.5,0.8660254037844386,0.49414743180378756,200,0.1,3000,200,200,10,0.6996748159416928,0.31046381272926493,0,0.00022694567930131324,0.00941591070012603,0.00941591070012603,0.5902850579797886,0.5902850579797886,0.9999999999999999,0.3357892499770969
2C_esp_map,2,0,1,3,1.5,1.0,1.0,1.0,1.7320508075688772,0.9882948636075751,200,0.1,3000,200,200,10,0.650658234807578,2.4131645685041805e-16,1,-0.07146413426605171,-0.0675777457342331,-0.0675777457342331,0.5584568337094982,0.5584568337094982,1.0000000000000002,0.3371192500926554
2C_esp_map,2,0,1,3,1.5,1.0,1.0,2.0,3.4641016151377544,1.9765897272151502,200,0.1,3000,200,200,10,0.5360829936899153,1.4518017845873292e-16,1,-0.1836027602163433,-0.20286230443600853,-0.20286230443600853,0.5729096323219203,0.5729096323219203,1.0,0.33336683292873204
2C_esp_map,2,0,1,3,1.6,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.7458854582824133,1.2933663813432235,0,1.2980047553433884e-05,-0.005873457180267077,-0.005873457180267077,0.32880320204029,0.32880320204029,1.0,0.33506599999964237
2C_esp_map,2,0,1,3,1.6,1.0,1.0,0.05,0.08660254037844387,0.04941474318037876,200,0.1,3000,200,200,10,0.7455283647705608,1.282446691148981,0,1.4684522078567895e-05,-0.01039218409716222,-0.01039218409716222,0.5334884934626077,0.5334884934626077,1.0,0.3353000420611352
2C_esp_map,2,0,1,3,1.6,1.0,1.0,0.1,0.17320508075688773,0.09882948636075752,200,0.1,3000,200,200,10,0.7447839616125701,1.2547232340499148,0,2.256072760396618e-05,-0.013995132318462654,-0.013995132318462654,0.5675715178807343,0.5675715178807343,1.0,0.3362797908484936
2C_esp_map,2,0,1,3,1.6,1.0,1.0,0.2,0.34641016151377546,0.19765897272151503,200,0.1,3000,200,200,10,0.7421517757159086,1.1646407599773874,0,2.6834900849293034e-05,-0.004116203131148253,-0.004116203131148253,0.6037594450446343,0.6037594450446343,1.0,0.3363336669281125
2C_esp_map,2,0,1,3,1.6,1.0,1.0,0.5,0.8660254037844386,0.49414743180378756,200,0.1,3000,200,200,10,0.7257812651655553,0.5817062657209457,0,3.5014159777238824e-05,0.0333968707406136,0.0333968707406136,0.6008883907715692,0.6008883907715692,1.0,0.3352830831427127
2C_esp_map,2,0,1,3,1.6,1.0,1.0,1.0,1.7320508075688772,0.9882948636075751,200,0.1,3000,200,200,10,0.6780199237585859,3.8681754436264534e-16,1,-0.03375827333076803,-0.03097053635699921,-0.03097053635699921,0.5620029129495061,0.5620029129495061,1.0,0.3321215829346329
2C_esp_map,2,0,1,3,1.6,1.0,1.0,2.0,3.4641016151377544,1.9765897272151502,200,0.1,3000,200,200,10,0.5645774514411251,1.6970383773488366e-16,1,-0.15028461589428613,-0.15760597927061562,-0.15760597927061562,0.5717429344979182,0.5717429344979182,1.0,0.3364679580554366
2C_esp_map,2,0,1,3,1.7,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.7696485498531836,1.347057124002974,0,1.138675141813093e-05,-0.000642097396388816,-0.000642097396388816,0.34060774369611185,0.34060774369611185,1.0,0.33730254089459777
2C_esp_map,2,0,1,3,1.7,1.0,1.0,0.05,0.08660254037844387,0.04941474318037876,200,0.1,3000,200,200,10,0.7692755735872663,1.3321599859519297,0,2.6938737668935716e-05,-0.0041637976403855114,-0.0041637976403855114,0.5007773502625773,0.5007773502625773,1.0000000000000002,0.3391248341649771
2C_esp_map,2,0,1,3,1.7,1.0,1.0,0.1,0.17320508075688773,0.09882948636075752,200,0.1,3000,200,200,10,0.7685334492162496,1.2987888266660677,0,4.4338629628485953e-05,-0.0009789191427286978,-0.0009789191427286978,0.6381427392716714,0.6381427392716714,1.2182713181623708,0.3359535417985171
2C_esp_map,2,0,1,3,1.7,1.0,1.0,0.2,0.34641016151377546,0.19765897272151503,200,0.1,3000,200,200,10,0.7659580328890844,1.2125018616857788,0,2.589866036232612e-05,0.020628765945822157,0.020628765945822157,0.6164646198320912,0.6164646198320912,1.0000000000000002,0.33313512499444187
2C_esp_map,2,0,1,3,1.7,1.0,1.0,0.5,0.8660254037844386,0.49414743180378756,200,0.1,3000,200,200,10,0.7501000789443021,0.7098603348317627,0,-8.307639874778323e-06,0.05909875156118255,0.05909875156118255,0.6277279062188186,0.6277279062188186,1.0,0.3349670001771301
2C_esp_map,2,0,1,3,1.7,1.0,1.0,1.0,1.7320508075688772,0.9882948636075751,200,0.1,3000,200,200,10,0.7036629539805888,0.06708593691323614,0,-0.00023976705383958177,0.0008696235350473717,0.0008696235350473717,0.5662617651321529,0.5662617651321529,1.0,0.33404329093173146
2C_esp_map,2,0,1,3,1.7,1.0,1.0,2.0,3.4641016151377544,1.9765897272151502,200,0.1,3000,200,200,10,0.5919406503737374,2.0533592513980814e-16,1,-0.11838593812991585,-0.11773002264128586,-0.11773002264128586,0.5710344644429306,0.5710344644429306,1.0,0.333897708915174
2C_esp_map,2,0,1,3,1.8,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.7917570913734432,1.3892977707406362,0,1.5124652489569912e-05,0.00193756309857865,0.00193756309857865,0.47947810169388183,0.47947810169388183,1.0,0.3354751660954207
2C_esp_map,2,0,1,3,1.8,1.0,1.0,0.05,0.08660254037844387,0.04941474318037876,200,0.1,3000,200,200,10,0.7913692820640613,1.3671513156562385,0,1.3304082159133145e-05,0.010839372239178932,0.010839372239178932,0.5277396529529034,0.5277396529529034,1.0,0.3357203339692205
2C_esp_map,2,0,1,3,1.8,1.0,1.0,0.1,0.17320508075688773,0.09882948636075752,200,0.1,3000,200,200,10,0.7906305424272146,1.3209335396189703,0,1.3852689265936087e-05,0.027427512748850698,0.027427512748850698,0.5888595403849473,0.5888595403849473,1.0,0.3350792499259114
2C_esp_map,2,0,1,3,1.8,1.0,1.0,0.2,0.34641016151377546,0.19765897272151503,200,0.1,3000,200,200,10,0.7881141927913075,1.2425748328282173,0,0.0003028059899879933,0.053157899393041316,0.053157899393041316,126.94035876986942,126.94035876986942,79.3266372539498,0.3389192090835422
2C_esp_map,2,0,1,3,1.8,1.0,1.0,0.5,0.8660254037844386,0.49414743180378756,200,0.1,3000,200,200,10,0.7727783599780329,0.7378012277938314,0,-2.6991831765132206e-05,0.07835445947490216,0.07835445947490216,0.6192096757744909,0.6192096757744909,0.9999999999999999,0.3432103330269456
2C_esp_map,2,0,1,3,1.8,1.0,1.0,1.0,1.7320508075688772,0.9882948636075751,200,0.1,3000,200,200,10,0.7277045769853686,0.3346864791615949,0,2.0296602366056537e-05,0.03144141459782615,0.03144141459782615,0.5699628612428919,0.5699628612428919,1.0000000000000002,0.33731204085052013
2C_esp_map,2,0,1,3,1.8,1.0,1.0,2.0,3.4641016151377544,1.9765897272151502,200,0.1,3000,200,200,10,0.6180931063295602,2.7117583973952835e-16,1,-0.08191779147180202,-0.0779105540454522,-0.0779105540454522,0.5706966988197041,0.5706966988197041,1.0000000000000002,0.3349360420834273
2C_esp_map,2,0,1,3,1.9,1.0,1.0,0.0,0.0,0.0,200,0.1,3000,200,200,10,0.8123521885597291,1.400520556634782,0,3.6970559509403964e-05,0.04575712623230167,0.04575712623230167,0.6862349094673664,0.6862349094673664,5.123707281053768,0.33419562480412424
2C_esp_map,2,0,1,3,1.9,1.0,1.0,0.05,0.08660254037844387,0.04941474318037876,200,0.1,3000,200,200,10,0.8119511652125168,1.357322400738319,0,2.34594947654568e-05,0.04485528959032743,0.04485528959032743,0.5985434626719537,0.5985434626719537,1.0000000000000002,0.3320932500064373
2C_esp_map,2,0,1,3,1.9,1.0,1.0,0.1,0.17320508075688773,0.09882948636075752,200,0.1,3000,200,200,10,0.8112171924120601,1.276636468632295,0,4.0766212521603115e-05,0.06056515182119232,0.06056515182119232,0.995779936990327,0.995779936990327,43.257653666117456,0.33711079112254083
2C_esp_map,2,0,1,3,1.9,1.0,1.0,0.2,0.34641016151377546,0.19765897272151503,200,0.1,3000,200,200,10,0.8087619465029139,1.1680387858140384,0,1.8277688132555144e-05,0.08653102563935607,0.08653102563935607,0.9834105541529233,0.9834105541529233,61.25287270807936,0.3339031250216067
2C_esp_map,2,0,1,3,1.9,1.0,1.0,0.5,0.8660254037844386,0.49414743180378756,200,0.1,3000,200,200,10,0.7939517528656644,0.8520368359900956,0,6.900520210440358e-06,0.0974959745127826,0.0974959745127826,0.6297274791018517,0.6297274791018517,1.0,0.3384525829460472
