experiment,condition_id,replicate,diagnostic,key,value
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,2,autocorrelation_time,tau_censored,2.1408114348359226
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,2,autocorrelation_time,tau_integrated,2.240272992698678
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,2,autocorrelation_time,max_lag,200.0
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,2,esp_convergence,d_initial,0.7203131869195677
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,2,esp_convergence,d_tail,1.2260429831587345
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,2,esp_convergence,converged,0.0
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,2,esp_convergence,decay_rate_per_step,1.935728046686997e-05
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,2,esp_convergence,n_pairs,10.0
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,2,esp_convergence,n_fit_points,2990.0
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,2,conditional_lyapunov,lyapunov_per_step,-0.021028639219527533
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,2,conditional_lyapunov,lyapunov_per_time,-0.021028639219527533
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,2,conditional_lyapunov,n_intervals,2799.0
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,2,conditional_lyapunov,max_observed_growth,1.1006169865772066
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,2,autocorrelation_time,tau_1e,0.3288331896554627
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,2,autocorrelation_time,tau_censored,0.3288331896554627
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,2,autocorrelation_time,tau_integrated,0.9999999999999903
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,2,autocorrelation_time,max_lag,200.0
2B_timescale,leak_rate=0.1|n_units=200|rho=0.9|sigma_u=0.5,0,esp_convergence,d_initial,0.6940562380752767
2B_timescale,leak_rate=0.1|n_units=200|rho=0.9|sigma_u=0.5,0,esp_convergence,d_tail,1.1721454792223614e-17
2B_timescale,leak_rate=0.1|n_units=200|rho=0.9|sigma_u=0.5,0,esp_convergence,converged,1.0
2B_timescale,leak_rate=0.1|n_units=200|rho=0.9|sigma_u=0.5,0,esp_convergence,decay_rate_per_step,-0.01685688283971947
2B_timescale,leak_rate=0.1|n_units=200|rho=0.9|sigma_u=0.5,0,esp_convergence,n_pairs,10.0
2B_timescale,leak_rate=0.1|n_units=200|rho=0.9|sigma_u=0.5,0,esp_convergence,n_fit_points,1775.0
2B_timescale,leak_rate=0.1|n_units=200|rho=0.9|sigma_u=0.5,0,conditional_lyapunov,lyapunov_per_step,-0.01719246235261308
2B_timescale,leak_rate=0.1|n_units=200|rho=0.9|sigma_u=0.5,0,conditional_lyapunov,lyapunov_per_time,-0.01719246235261308
2B_timescale,leak_rate=0.1|n_units=200|rho=0.9|sigma_u=0.5,0,conditional_lyapunov,n_intervals,2799.0
2B_timescale,leak_rate=0.1|n_units=200|rho=0.9|sigma_u=0.5,0,conditional_lyapunov,max_observed_growth,0.9903296550496543
2B_timescale,leak_rate=0.1|n_units=200|rho=0.9|sigma_u=0.5,0,autocorrelation_time,tau_1e,14.016261132226012
2B_timescale,leak_rate=0.1|n_units=200|rho=0.9|sigma_u=0.5,0,autocorrelation_time,tau_censored,14.016261132226012
2B_timescale,leak_rate=0.1|n_units=200|rho=0.9|sigma_u=0.5,0,autocorrelation_time,tau_integrated,12.892141194928723
2B_timescale,leak_rate=0.1|n_units=200|rho=0.9|sigma_u=0.5,0,autocorrelation_time,max_lag,200.0
2B_timescale,leak_rate=0.2|n_units=200|rho=0.9|sigma_u=0.5,0,esp_convergence,d_initial,0.6345905916967844
2B_timescale,leak_rate=0.2|n_units=200|rho=0.9|sigma_u=0.5,0,esp_convergence,d_tail,1.5359038185691302e-17
2B_timescale,leak_rate=0.2|n_units=200|rho=0.9|sigma_u=0.5,0,esp_convergence,converged,1.0
2B_timescale,leak_rate=0.2|n_units=200|rho=0.9|sigma_u=0.5,0,esp_convergence,decay_rate_per_step,-0.03471205976813377
2B_timescale,leak_rate=0.2|n_units=200|rho=0.9|sigma_u=0.5,0,esp_convergence,n_pairs,10.0
2B_timescale,leak_rate=0.2|n_units=200|rho=0.9|sigma_u=0.5,0,esp_convergence,n_fit_points,860.0
2B_timescale,leak_rate=0.2|n_units=200|rho=0.9|sigma_u=0.5,0,conditional_lyapunov,lyapunov_per_step,-0.03466980172503363
