experiment,sweep_axis,level,topology_kind,graph,replicate,n_units,n_steps,rho,leak_rate,sigma_u,state_noise,nominal_density,realized_density,in_degree_max,in_degree_std,gain_max,gain_std,mc_total,mc_effective_delay,ipc_total,ipc_linear,ipc_nonlinear,wall_time_s
3T_topology_ladder,n_units,degree_preserving,degree_preserving,4,0,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,9.0,2.1406541056415445,1.3216793253582904,0.2531688579358818,9.252019290256753,5.769012583362576,16.060029823592338,9.246832080054839,6.813197743537499,0.6837733751162887
3T_topology_ladder,n_units,degree_preserving,degree_preserving,4,1,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,9.0,2.1406541056415445,1.4002554301132193,0.3053165451801594,9.923911849607475,6.023156633169867,15.70920011710184,9.913941221901919,5.795258895199922,0.6834744159132242
3T_topology_ladder,n_units,degree_preserving,degree_preserving,4,2,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,9.0,2.1406541056415445,1.2294116542013251,0.21969838940852554,9.388541720669108,6.717294465923265,15.019247486917005,9.368079791998408,5.6511676949185965,0.6849201659206301
3T_topology_ladder,n_units,degree_preserving,degree_preserving,5,0,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,10.0,2.642423130386199,1.104504364578616,0.26833291847284174,9.391233589349216,6.971002075134889,13.376812787645054,9.40225560207674,3.9745571855683135,0.6837641671299934
3T_topology_ladder,n_units,degree_preserving,degree_preserving,5,1,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,10.0,2.642423130386199,1.4030451010846554,0.27137711041188123,8.343972112374075,5.591775992477023,14.419520974414104,8.340881555809707,6.078639418604396,0.6863736249506474
3T_topology_ladder,n_units,degree_preserving,degree_preserving,5,2,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,10.0,2.642423130386199,1.348992016422673,0.3116273563097299,9.113653491494306,6.1569464951569755,13.344096846421266,9.099597733325453,4.244499113095813,0.6802544170059264
3T_topology_ladder,n_units,degree_preserving,degree_preserving,6,0,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,12.0,2.8604894686049795,1.8229353574709588,0.3980956045413925,10.63628530836031,8.175265712360645,14.475083646746322,10.61003093315222,3.8650527135941015,0.6848828340880573
3T_topology_ladder,n_units,degree_preserving,degree_preserving,6,1,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,12.0,2.8604894686049795,1.165051246370415,0.2555060169858986,8.767865502282541,6.61589110897329,12.63621109618028,8.760048444522406,3.8761626516578733,0.6843171250075102
3T_topology_ladder,n_units,degree_preserving,degree_preserving,6,2,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,12.0,2.8604894686049795,1.6575019878938846,0.3547954420710889,9.128439834274024,7.13468376436406,15.310693211361244,9.069444825693276,6.2412483856679675,0.6809349169488996
3T_topology_ladder,n_units,degree_preserving,degree_preserving,7,0,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,15.0,2.9970652311886705,1.2483669251695766,0.24083048367272175,8.986933564047398,6.397475062076925,13.178844849472082,9.001769095852328,4.177075753619754,0.6832974161952734
3T_topology_ladder,n_units,degree_preserving,degree_preserving,7,1,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,15.0,2.9970652311886705,1.5122616944007845,0.29290522975459976,11.383542036449258,7.233112540163159,15.783288492825474,11.378707081150171,4.404581411675302,0.6831259171012789
3T_topology_ladder,n_units,degree_preserving,degree_preserving,7,2,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,15.0,2.9970652311886705,1.5024212641922414,0.3245717500764881,10.032477826795411,7.000660154298515,17.119699926417262,9.995199932812772,7.1244999936044895,0.6852422079537064
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,0,0,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,13.0,2.9970652311886705,1.8339212783988557,0.3931392384851706,9.517347333105098,5.9612259124143065,16.710439124762463,9.514919271413062,7.195519853349401,0.6666727920528501
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,0,1,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,13.0,2.9970652311886705,2.0908882416837535,0.47571974058876004,8.163529304051831,5.509940766252353,16.22944670717678,8.142697802980816,8.086748904195964,0.6653706249780953
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,0,2,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,13.0,2.9970652311886705,1.6122748995183362,0.31307410777865713,9.865756598980564,6.530469339575433,16.81015496310031,9.843931445564715,6.966223517535594,0.6668605410959572
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,1,0,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,14.0,2.8323841547360766,1.7105993667151218,0.3316470096346454,11.231224524912742,7.4849819652756056,16.884776282867875,11.230409915704362,5.654366367163513,0.6680134588386863
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,1,1,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,14.0,2.8323841547360766,1.4777835176108554,0.21858710663270625,8.697224730824034,5.871543173188213,14.76223382488292,8.685838252843643,6.076395572039276,0.6596369580365717
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,1,2,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,14.0,2.8323841547360766,1.6569955692291503,0.33043250969672655,8.846360829932058,6.29311595274266,16.944262938128965,8.817748228704582,8.126514709424383,0.6614594170823693
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,2,0,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,12.0,2.5024787711387284,1.230919307755192,0.2682980783493336,8.804260023686341,7.704089438998253,14.457450687978735,8.789787899315861,5.667662788662874,0.6643294589594007
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,2,1,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,12.0,2.5024787711387284,1.161652232353946,0.25855273162365505,9.922974453243894,6.589659445012194,15.265742175443492,9.90073825125313,5.365003924190361,0.6605141251347959
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,2,2,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,12.0,2.5024787711387284,1.5966780397277731,0.41756667422715743,11.49488026607725,7.392903340137905,17.89292415725709,11.477031469885752,6.41589268737134,0.6629472919739783
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,3,0,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,8.0,1.8607525359380812,1.41982626046697,0.2511970904705289,11.276292740747781,7.958058407016732,16.200900197945415,11.257349990964792,4.943550206980623,0.6680941670201719
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,3,1,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,8.0,1.8607525359380812,1.1778680868864733,0.2936985899691279,11.15923772837595,7.280200335990038,17.509866466143148,11.141777589751614,6.368088876391534,0.6735709591303021
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,3,2,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,8.0,1.8607525359380812,1.409141597099404,0.23488156524777887,13.29245025828026,8.464592815505872,18.13857077720527,13.251113581920729,4.887457195284542,0.6660036670509726
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,4,0,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,9.0,2.1406541056415445,1.4359833542803873,0.3226742349655694,11.853224054766152,8.049259860165055,15.491309788320674,11.855713899600259,3.635595888720415,0.6664426249917597
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,4,1,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,9.0,2.1406541056415445,1.7100048169437498,0.342313727081974,9.913801882710587,6.854829574160524,16.700887994482713,9.893942549038726,6.806945445443986,0.6646813340485096
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,4,2,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,9.0,2.1406541056415445,1.4683634149857918,0.3498516257466373,11.074858244534198,7.034900513978469,16.984023874712985,11.060096372876895,5.92392750183609,0.6622977089136839
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,5,0,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,10.0,2.642423130386199,1.314059280453269,0.3434841848928325,9.289452508295927,6.641342714566534,15.303981658169139,9.27272109399636,6.031260564172779,0.669528542086482
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,5,1,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,10.0,2.642423130386199,1.052491060725285,0.2739866953853219,9.102943656327852,6.349182938350343,15.187623463870628,9.097607371795958,6.09001609207467,0.6655749171040952
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,5,2,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,10.0,2.642423130386199,1.3716775161912638,0.3167444971780871,9.839424925797294,7.205045239459878,15.379696276041283,9.807533746826822,5.572162529214461,0.6747623330447823
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,6,0,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,12.0,2.8604894686049795,1.7848471986338625,0.3590782738630585,8.842613373669296,5.980018519393774,15.95304366111237,8.839747390284705,7.113296270827664,0.6680620829574764
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,6,1,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,12.0,2.8604894686049795,1.6433962933775705,0.3641839840384801,7.731776139608027,5.530571456729969,15.75020725778844,7.708598825791199,8.041608431997242,0.6673657500650734
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,6,2,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,12.0,2.8604894686049795,1.3829255618407925,0.3265369956673668,10.608780553183545,7.085250960890146,16.99804580995054,10.583334109500433,6.414711700450107,0.6680258749984205
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,7,0,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,15.0,2.9970652311886705,1.367945158537291,0.2746127060558132,8.70781164745629,7.6222513809770165,12.686625879979914,8.70477301879452,3.981852861185395,0.6722550420090556
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,7,1,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,15.0,2.9970652311886705,1.2958479899885995,0.23747829449773966,10.439075514684792,7.134885546550384,15.190552672197354,10.416280918290356,4.774271753906998,0.6760068328585476
3T_topology_ladder,n_units,barabasi_albert,barabasi_albert,7,2,25,20000,0.95,1.0,0.2,0.0,0.1504,0.1504,15.0,2.9970652311886705,1.4390620385663118,0.2580066967003794,11.995258417342068,7.759816974075134,15.920531264891048,11.993980378312276,3.926550886578772,0.6689872920978814
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,0,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0728,10.0,2.1518364250100426,1.5973546179666913,0.36962852266376967,12.884811881841781,7.595601604162628,32.17498271719813,12.885954536255422,19.289028180942704,0.7077250420115888
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,0,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0728,10.0,2.1518364250100426,1.621483385867904,0.3539975486843465,13.692754290380469,8.30087472531851,30.53451345242237,13.672257622849049,16.86225582957332,0.7032299998681992
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,0,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0728,10.0,2.1518364250100426,1.84871824736826,0.3887050794658004,13.524023960574056,8.951140186937534,30.372543026374377,13.41268810183056,16.95985492454382,0.7095835411455482
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,1,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0744,8.0,1.9701776569639604,1.5504518056224266,0.3432127573042122,13.66802397405056,8.274076800301556,31.285480683799705,13.661321426162427,17.624159257637277,0.7059617089107633
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,1,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0744,8.0,1.9701776569639604,1.5267303498640723,0.3742707514674852,16.336631614906405,9.889429930732193,34.48385628827996,16.31414629622796,18.169709992052,0.7023731670342386
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,1,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0744,8.0,1.9701776569639604,1.3120914460359878,0.3441475208614272,13.070515994666897,7.828624846027918,33.658119294030136,13.049567918217681,20.608551375812453,0.7013596249744296
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,2,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0728,8.0,1.6942254867637896,1.41255182822681,0.33435122123989197,14.853602801943978,8.899532081609763,31.184438832017484,14.841523835973351,16.342914996044133,0.7067536250688136
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,2,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0728,8.0,1.6942254867637896,1.7145083677570478,0.34687485285541875,15.594488100834702,9.442113943157384,32.245341591742516,15.588360830404879,16.656980761337635,0.7023908339906484
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,2,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0728,8.0,1.6942254867637896,1.200896574024765,0.2828607840590049,13.863506725653643,8.461082142212156,33.232035342566235,13.829897661143722,19.402137681422513,0.7033701250329614
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,3,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0792,10.0,1.8969449122207,1.5804350563074567,0.3475643502030779,15.43861244686602,9.122508276564007,33.12804198635497,15.441723248267264,17.686318738087706,0.7022631671279669
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,3,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0792,10.0,1.8969449122207,2.1429530855968437,0.44052027620224843,15.118215224389747,9.052965451489957,30.418213670973078,15.112009539818231,15.306204131154846,0.7060729591175914
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,3,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0792,10.0,1.8969449122207,1.436968550680837,0.3073515404863128,15.448709934418122,9.34840869405658,33.0138466110359,15.423155675619048,17.590690935416852,0.7078908330295235
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,4,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.068,8.0,1.7776388834631178,1.5672037272857486,0.3652273985686913,14.054161886542781,8.258975983727646,30.855771815652,14.045859277957119,16.809912537694878,0.7074465830810368
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,4,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.068,8.0,1.7776388834631178,1.719317026904544,0.389228664581042,13.515511368568905,8.400973760612658,31.8942155844455,13.482617298819234,18.41159828562627,0.7022653329186141
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,4,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.068,8.0,1.7776388834631178,1.490331001791157,0.370985544829909,15.038580212189116,9.200824524506686,29.989838772034457,15.008840011487358,14.980998760547099,0.7011699581053108
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,5,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0684,7.0,1.7898603297464304,1.502142613533955,0.36943897859749397,13.296859389395436,7.973508642050059,31.172455263297802,13.285022934263935,17.887432329033867,0.7068074170965701
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,5,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0684,7.0,1.7898603297464304,1.6619397198908386,0.3931559321372674,14.747397994255294,8.73508895205467,30.49928204217705,14.754409255756299,15.744872786420752,0.7051716248970479
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,5,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0684,7.0,1.7898603297464304,1.562411949335227,0.3632506222485733,15.078289795635914,10.036803874502832,30.86217799655458,14.990085507590663,15.872092488963915,0.7019502918701619
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,6,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0808,9.0,2.0972362766269326,1.7192441516165238,0.3154177076297398,13.789150196901915,8.12236022182438,32.833085484193845,13.785705429590445,19.0473800546034,0.7069949170108885
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,6,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0808,9.0,2.0972362766269326,1.31884665095688,0.32913554330454,15.447287578003857,8.941055585001541,31.980790686039093,15.439165191470783,16.541625494568308,0.7055546250194311
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,6,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0808,9.0,2.0972362766269326,1.3761794702678907,0.3166876533381467,14.644925230201267,10.076958846610802,31.243218206769146,14.52742884041282,16.715789366356326,0.7046915411483496
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,7,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0732,7.0,1.7159254063041316,1.1226270276815633,0.2534860952534774,11.811106291578517,7.110634365151894,31.476407253061957,11.803564954989644,19.67284229807231,0.7088471250608563
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,7,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0732,7.0,1.7159254063041316,1.4749775304560575,0.33961082621748834,12.827222844956026,7.961978989980198,31.38421934863665,12.80304841568513,18.58117093295152,0.7109576670918614
3T_topology_ladder,n_units,erdos_renyi,erdos_renyi,7,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0732,7.0,1.7159254063041316,1.3372128405235568,0.2981440836145469,15.371724605189392,9.630824909874423,30.227767582523327,15.348786167641657,14.87898141488167,0.7057932091411203
3T_topology_ladder,n_units,control_symmetric,control,0,0,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0876,10.0,1.968654362756449,1.4066801170479573,0.2916990898172909,14.824155773118703,9.812799254992244,30.07710971282833,14.777536389041533,15.299573323786799,0.7090500411577523
3T_topology_ladder,n_units,control_symmetric,control,0,1,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0876,10.0,1.968654362756449,1.5445158959932201,0.2912284906669809,14.089465457578417,8.062830429442496,34.40040631968081,14.088023791624405,20.312382528056407,0.7045394158922136
3T_topology_ladder,n_units,control_symmetric,control,0,2,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0876,10.0,1.968654362756449,1.242279676406852,0.2622938121821625,12.3075171128718,8.13335693771444,29.837659967651373,12.252026767030108,17.585633200621267,0.7021587500348687
3T_topology_ladder,n_units,control_symmetric,control,1,0,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0804,10.0,2.1306337085477645,1.371570580528661,0.2926920658552535,13.018363903753455,7.955796043994415,31.106289690566943,13.00708916575302,18.099200524813924,0.7122352081350982
3T_topology_ladder,n_units,control_symmetric,control,1,1,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0804,10.0,2.1306337085477645,1.184983577450503,0.23778754764652107,13.901191921244981,9.007784453383259,30.225616740313313,13.872679115046596,16.35293762526672,0.7070797081105411
3T_topology_ladder,n_units,control_symmetric,control,1,2,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0804,10.0,2.1306337085477645,1.2548727173966407,0.2953691620453637,12.620590119294752,8.521503768324527,30.096100002375906,12.571013293736348,17.525086708639556,0.701668957946822
3T_topology_ladder,n_units,control_symmetric,control,2,0,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0704,7.0,1.526302722267113,1.39723351021259,0.28017896086841204,12.596323299358867,7.6440461203726535,31.132511160282746,12.591345755280377,18.541165405002367,0.7079002088867128
3T_topology_ladder,n_units,control_symmetric,control,2,1,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0704,7.0,1.526302722267113,1.3134096146474394,0.29367788854254123,14.33938189770026,9.230521632382194,30.75707826143634,14.27665798989246,16.48042027154388,0.70608029095456
3T_topology_ladder,n_units,control_symmetric,control,2,2,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0704,7.0,1.526302722267113,1.1355666660228705,0.24140143045832102,13.687074385615572,9.26857482220567,33.15109089906182,13.634124433381144,19.516966465680675,0.7033967080060393
3T_topology_ladder,n_units,control_symmetric,control,3,0,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0832,9.0,1.653602128687551,1.08841191775061,0.21046818514993645,12.15593909086512,7.04474542672214,30.748280726270913,12.155894625550737,18.592386100720177,0.7070066670421511
3T_topology_ladder,n_units,control_symmetric,control,3,1,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0832,9.0,1.653602128687551,1.3396191910780562,0.2861581176757378,13.789563889180863,8.488523633732896,32.657156190947596,13.772778179285659,18.884378011661937,0.7008752499241382
3T_topology_ladder,n_units,control_symmetric,control,3,2,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0832,9.0,1.653602128687551,1.1920099258087913,0.23242668682592021,15.081442624610293,10.397882019239427,31.056469853004202,15.037478682060243,16.01899117094396,0.7027841249946505
3T_topology_ladder,n_units,control_symmetric,control,4,0,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.078,8.0,1.94164878389476,0.9872820514238189,0.2608996887372015,11.780254137837678,7.818625747358038,27.71427475394153,11.757014433032479,15.957260320909052,0.7057821669150144
3T_topology_ladder,n_units,control_symmetric,control,4,1,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.078,8.0,1.94164878389476,1.359709523795521,0.3299065544157362,12.57558825194763,8.44379045074902,31.520629794875745,12.534197781691221,18.986432013184526,0.7002463331446052
3T_topology_ladder,n_units,control_symmetric,control,4,2,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.078,8.0,1.94164878389476,1.2977218002624547,0.3196369104811242,13.249961241981836,8.869056287461188,31.963811496017783,13.181396426411556,18.782415069606227,0.7004163330420852
3T_topology_ladder,n_units,control_symmetric,control,5,0,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0652,8.0,1.8526737435393206,1.1070796477679763,0.2822404933025361,11.305094746495053,7.095387877819193,26.844779004463387,11.306851058687606,15.537927945775781,0.7077805420849472
3T_topology_ladder,n_units,control_symmetric,control,5,1,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0652,8.0,1.8526737435393206,1.0654721284495035,0.25392415043833033,12.701917076071917,8.109084323257203,32.02081379533882,12.671488698221367,19.34932509711745,0.7096556660253555
3T_topology_ladder,n_units,control_symmetric,control,5,2,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0652,8.0,1.8526737435393206,1.1968932714624219,0.2748014620093112,14.199955363265541,9.742458491776224,28.825777718372088,14.16116824127053,14.664609477101557,0.7098479580599815
3T_topology_ladder,n_units,control_symmetric,control,6,0,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0716,8.0,1.9400000000000002,1.279433080941361,0.31510724677328467,13.769082164755764,8.857010514660491,30.624995681089136,13.758893157031311,16.866102524057823,0.7018692498095334
