experiment,condition_id,replicate,diagnostic,key,value
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_total,33.85125588655075
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_total_raw,36.9533566393822
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_linear,13.387351166374382
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_nonlinear,20.463904720176373
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.95|state_noise=0,1,ipc,n_targets,601.0
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.95|state_noise=0,1,ipc,n_targets_kept,323.0
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.95|state_noise=0,1,ipc,saturation_ratio,0.16925627943275376
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_threshold_degree1,0.012228271551370837
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_threshold_degree2,0.012468688229009931
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_threshold_degree3,0.01265334447426552
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_threshold_degree4,0.012618957824452754
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.95|state_noise=0,1,memory_capacity,mc_total,22.817416783690263
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.95|state_noise=0,1,memory_capacity,mc_total_raw,25.679140953186938
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.95|state_noise=0,1,memory_capacity,mc_threshold,0.012367176007437454
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.95|state_noise=0,1,memory_capacity,mc_effective_delay,25.864100215155172
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.95|state_noise=0,1,memory_capacity,mc_ratio,0.1140870839184513
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.95|state_noise=0,1,memory_capacity,n_delays,400.0
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_total,66.70113888833801
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_total_raw,69.23409771736164
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_linear,20.25390110237631
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_nonlinear,46.4472377859617
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.95|state_noise=0,1,ipc,n_targets,601.0
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.95|state_noise=0,1,ipc,n_targets_kept,377.0
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.95|state_noise=0,1,ipc,saturation_ratio,0.33350569444169004
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_threshold_degree1,0.012329472094897983
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_threshold_degree2,0.01258318096326627
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_threshold_degree3,0.012447909241165287
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_threshold_degree4,0.012566536845391277
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.95|state_noise=0,1,memory_capacity,mc_total,34.17701202539729
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.95|state_noise=0,1,memory_capacity,mc_total_raw,37.52508069882014
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.95|state_noise=0,1,memory_capacity,mc_threshold,0.012268473548113843
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.95|state_noise=0,1,memory_capacity,mc_effective_delay,18.766452698146637
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.95|state_noise=0,1,memory_capacity,mc_ratio,0.17088506012698645
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.95|state_noise=0,1,memory_capacity,n_delays,400.0
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_total,101.32871635476099
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_total_raw,103.92907597053534
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_linear,34.061822095543526
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_nonlinear,67.26689425921745
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.95|state_noise=0,1,ipc,n_targets,601.0
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.95|state_noise=0,1,ipc,n_targets_kept,365.0
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.95|state_noise=0,1,ipc,saturation_ratio,0.506643581773805
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_threshold_degree1,0.012429351193491497
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_threshold_degree2,0.012656277116904481
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_threshold_degree3,0.012610184456969459
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.95|state_noise=0,1,ipc,ipc_threshold_degree4,0.012636691074314425
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1|state_noise=0,1,memory_capacity,mc_total,23.988233271380267
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1|state_noise=0,1,memory_capacity,mc_total_raw,25.00097635075224
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1|state_noise=0,1,memory_capacity,mc_threshold,0.012951935763744307
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1|state_noise=0,1,memory_capacity,mc_effective_delay,77.73035130694686
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1|state_noise=0,1,memory_capacity,mc_ratio,0.11994116635690133
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1|state_noise=0,1,memory_capacity,n_delays,400.0
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1|state_noise=0,1,ipc,ipc_total,29.070095748450075
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1|state_noise=0,1,ipc,ipc_total_raw,32.102383072297684
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1|state_noise=0,1,ipc,ipc_linear,13.064169025549207
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1|state_noise=0,1,ipc,ipc_nonlinear,16.005926722900867
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1|state_noise=0,1,ipc,n_targets,601.0
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1|state_noise=0,1,ipc,n_targets_kept,328.0
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1|state_noise=0,1,ipc,saturation_ratio,0.14535047874225038
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1|state_noise=0,1,ipc,ipc_threshold_degree1,0.012546701210112955
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1|state_noise=0,1,ipc,ipc_threshold_degree2,0.012474531620235652
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1|state_noise=0,1,ipc,ipc_threshold_degree3,0.01263721085276764
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1|state_noise=0,1,ipc,ipc_threshold_degree4,0.012804225538695648
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1|state_noise=0,1,memory_capacity,mc_total,24.793305774274376
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1|state_noise=0,1,memory_capacity,mc_total_raw,27.224612922190836
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1|state_noise=0,1,memory_capacity,mc_threshold,0.012313802096178154
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1|state_noise=0,1,memory_capacity,mc_effective_delay,32.7993909459353
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1|state_noise=0,1,memory_capacity,mc_ratio,0.12396652887137188
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1|state_noise=0,1,memory_capacity,n_delays,400.0
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1|state_noise=0,1,ipc,ipc_total,53.45924756375358
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1|state_noise=0,1,ipc,ipc_total_raw,56.166096108624515
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1|state_noise=0,1,ipc,ipc_linear,20.32278242666469
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1|state_noise=0,1,ipc,ipc_nonlinear,33.13646513708889
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1|state_noise=0,1,ipc,n_targets,601.0
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1|state_noise=0,1,ipc,n_targets_kept,360.0
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1|state_noise=0,1,ipc,saturation_ratio,0.2672962378187679
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1|state_noise=0,1,ipc,ipc_threshold_degree1,0.01240113597469011
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1|state_noise=0,1,ipc,ipc_threshold_degree2,0.01263949691469522
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1|state_noise=0,1,ipc,ipc_threshold_degree3,0.012406452250621565
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1|state_noise=0,1,ipc,ipc_threshold_degree4,0.012757645706405243
3A_mc_sweep,leak_rate=1|n_units=200|rho=1|state_noise=0,1,memory_capacity,mc_total,37.83521955562136
3A_mc_sweep,leak_rate=1|n_units=200|rho=1|state_noise=0,1,memory_capacity,mc_total_raw,40.70489895575783
3A_mc_sweep,leak_rate=1|n_units=200|rho=1|state_noise=0,1,memory_capacity,mc_threshold,0.012202883736132425
3A_mc_sweep,leak_rate=1|n_units=200|rho=1|state_noise=0,1,memory_capacity,mc_effective_delay,22.56453940400905
3A_mc_sweep,leak_rate=1|n_units=200|rho=1|state_noise=0,1,memory_capacity,mc_ratio,0.1891760977781068
3A_mc_sweep,leak_rate=1|n_units=200|rho=1|state_noise=0,1,memory_capacity,n_delays,400.0
3A_mc_sweep,leak_rate=1|n_units=200|rho=1|state_noise=0,1,ipc,ipc_total,76.62736210167321
3A_mc_sweep,leak_rate=1|n_units=200|rho=1|state_noise=0,1,ipc,ipc_total_raw,79.54760670455995
3A_mc_sweep,leak_rate=1|n_units=200|rho=1|state_noise=0,1,ipc,ipc_linear,36.69049372802978
3A_mc_sweep,leak_rate=1|n_units=200|rho=1|state_noise=0,1,ipc,ipc_nonlinear,39.936868373643435
3A_mc_sweep,leak_rate=1|n_units=200|rho=1|state_noise=0,1,ipc,n_targets,601.0
3A_mc_sweep,leak_rate=1|n_units=200|rho=1|state_noise=0,1,ipc,n_targets_kept,335.0
3A_mc_sweep,leak_rate=1|n_units=200|rho=1|state_noise=0,1,ipc,saturation_ratio,0.38313681050836607
3A_mc_sweep,leak_rate=1|n_units=200|rho=1|state_noise=0,1,ipc,ipc_threshold_degree1,0.01229941536353576
3A_mc_sweep,leak_rate=1|n_units=200|rho=1|state_noise=0,1,ipc,ipc_threshold_degree2,0.012628133659425231
3A_mc_sweep,leak_rate=1|n_units=200|rho=1|state_noise=0,1,ipc,ipc_threshold_degree3,0.012740743201371797
3A_mc_sweep,leak_rate=1|n_units=200|rho=1|state_noise=0,1,ipc,ipc_threshold_degree4,0.012764626453546113
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1.1|state_noise=0,1,memory_capacity,mc_total,19.55549706475883
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1.1|state_noise=0,1,memory_capacity,mc_total_raw,20.2291382818597
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1.1|state_noise=0,1,memory_capacity,mc_threshold,0.01241761516477184
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1.1|state_noise=0,1,memory_capacity,mc_effective_delay,79.02278294580421
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1.1|state_noise=0,1,memory_capacity,mc_ratio,0.09777748532379414
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1.1|state_noise=0,1,memory_capacity,n_delays,400.0
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_total,15.471466927616923
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_total_raw,19.042598320721964
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_linear,11.086303442502029
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_nonlinear,4.385163485114894
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1.1|state_noise=0,1,ipc,n_targets,601.0
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1.1|state_noise=0,1,ipc,n_targets_kept,271.0
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1.1|state_noise=0,1,ipc,saturation_ratio,0.07735733463808461
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_threshold_degree1,0.012677739993197351
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_threshold_degree2,0.012492305488446705
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_threshold_degree3,0.012856827710421325
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_threshold_degree4,0.012817686946859525
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1.1|state_noise=0,1,memory_capacity,mc_total,20.832737243836565
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1.1|state_noise=0,1,memory_capacity,mc_total_raw,23.122208981010996
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1.1|state_noise=0,1,memory_capacity,mc_threshold,0.013051464761089227
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1.1|state_noise=0,1,memory_capacity,mc_effective_delay,34.94587703054838
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1.1|state_noise=0,1,memory_capacity,mc_ratio,0.10416368621918283
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1.1|state_noise=0,1,memory_capacity,n_delays,400.0
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_total,24.14266684570498
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_total_raw,27.38042236170706
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_linear,17.106606143707143
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_nonlinear,7.036060701997837
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1.1|state_noise=0,1,ipc,n_targets,601.0
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1.1|state_noise=0,1,ipc,n_targets_kept,304.0
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1.1|state_noise=0,1,ipc,saturation_ratio,0.1207133342285249
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_threshold_degree1,0.012501838002948157
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_threshold_degree2,0.012613214488033521
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_threshold_degree3,0.012387714354029317
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_threshold_degree4,0.012618914523315372
3A_mc_sweep,leak_rate=1|n_units=200|rho=1.1|state_noise=0,1,memory_capacity,mc_total,31.296232440787204
3A_mc_sweep,leak_rate=1|n_units=200|rho=1.1|state_noise=0,1,memory_capacity,mc_total_raw,33.75463197363782
3A_mc_sweep,leak_rate=1|n_units=200|rho=1.1|state_noise=0,1,memory_capacity,mc_threshold,0.012661182378649447
3A_mc_sweep,leak_rate=1|n_units=200|rho=1.1|state_noise=0,1,memory_capacity,mc_effective_delay,26.394602370255583
3A_mc_sweep,leak_rate=1|n_units=200|rho=1.1|state_noise=0,1,memory_capacity,mc_ratio,0.15648116220393601
3A_mc_sweep,leak_rate=1|n_units=200|rho=1.1|state_noise=0,1,memory_capacity,n_delays,400.0
3A_mc_sweep,leak_rate=1|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_total,35.27378868913066
3A_mc_sweep,leak_rate=1|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_total_raw,38.56966953185394
3A_mc_sweep,leak_rate=1|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_linear,29.194491314231225
3A_mc_sweep,leak_rate=1|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_nonlinear,6.079297374899436
3A_mc_sweep,leak_rate=1|n_units=200|rho=1.1|state_noise=0,1,ipc,n_targets,601.0
3A_mc_sweep,leak_rate=1|n_units=200|rho=1.1|state_noise=0,1,ipc,n_targets_kept,291.0
3A_mc_sweep,leak_rate=1|n_units=200|rho=1.1|state_noise=0,1,ipc,saturation_ratio,0.17636894344565332
3A_mc_sweep,leak_rate=1|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_threshold_degree1,0.012390330640420057
3A_mc_sweep,leak_rate=1|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_threshold_degree2,0.012885606753651966
3A_mc_sweep,leak_rate=1|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_threshold_degree3,0.012586238804919882
3A_mc_sweep,leak_rate=1|n_units=200|rho=1.1|state_noise=0,1,ipc,ipc_threshold_degree4,0.012689839466806668
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.5|state_noise=0,2,memory_capacity,mc_total,10.981266929502038
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.5|state_noise=0,2,memory_capacity,mc_total_raw,12.08590581128649
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.5|state_noise=0,2,memory_capacity,mc_threshold,0.004748919171329622
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.5|state_noise=0,2,memory_capacity,mc_effective_delay,20.95769878590245
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.5|state_noise=0,2,memory_capacity,mc_ratio,0.054906334647510185
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.5|state_noise=0,2,memory_capacity,n_delays,400.0
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_total,28.12160027138782
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_total_raw,29.14259303192793
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_linear,10.565064533738532
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_nonlinear,17.556535737649288
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.5|state_noise=0,2,ipc,n_targets,601.0
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.5|state_noise=0,2,ipc,n_targets_kept,333.0
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.5|state_noise=0,2,ipc,saturation_ratio,0.1406080013569391
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_threshold_degree1,0.004792796945205196
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_threshold_degree2,0.004779268417134216
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_threshold_degree3,0.004873395513994961
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_threshold_degree4,0.004760475710104578
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.5|state_noise=0,2,memory_capacity,mc_total,12.780909922454507
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.5|state_noise=0,2,memory_capacity,mc_total_raw,14.652576988431967
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.5|state_noise=0,2,memory_capacity,mc_threshold,0.006751604372573415
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.5|state_noise=0,2,memory_capacity,mc_effective_delay,13.360392581358994
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.5|state_noise=0,2,memory_capacity,mc_ratio,0.06390454961227253
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.5|state_noise=0,2,memory_capacity,n_delays,400.0
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_total,62.124728205237425
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_total_raw,63.43960444726141
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_linear,12.630379291153785
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_nonlinear,49.49434891408364
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.5|state_noise=0,2,ipc,n_targets,601.0
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.5|state_noise=0,2,ipc,n_targets_kept,379.0
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.5|state_noise=0,2,ipc,saturation_ratio,0.3106236410261871
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_threshold_degree1,0.007115816101254823
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_threshold_degree2,0.007179946378212554
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_threshold_degree3,0.007211149149090686
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_threshold_degree4,0.007182470620204885
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.5|state_noise=0,2,memory_capacity,mc_total,15.962143265787265
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.5|state_noise=0,2,memory_capacity,mc_total_raw,19.667327180674548
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.5|state_noise=0,2,memory_capacity,mc_threshold,0.0119398004511112
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.5|state_noise=0,2,memory_capacity,mc_effective_delay,9.501645534141144
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.5|state_noise=0,2,memory_capacity,mc_ratio,0.07981071632893633
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.5|state_noise=0,2,memory_capacity,n_delays,400.0
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_total,127.50921720122898
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_total_raw,129.88063019481746
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_linear,15.898735956709379
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_nonlinear,111.6104812445196
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.5|state_noise=0,2,ipc,n_targets,601.0
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.5|state_noise=0,2,ipc,n_targets_kept,369.0
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.5|state_noise=0,2,ipc,saturation_ratio,0.6375460860061449
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_threshold_degree1,0.012128036260625377
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_threshold_degree2,0.011956297977038751
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_threshold_degree3,0.011848169344863472
3A_mc_sweep,leak_rate=1|n_units=200|rho=0.5|state_noise=0,2,ipc,ipc_threshold_degree4,0.012210028194556981
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0,2,memory_capacity,mc_total,14.860325547796155
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0,2,memory_capacity,mc_total_raw,16.624852306752615
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0,2,memory_capacity,mc_threshold,0.007866500751988857
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0,2,memory_capacity,mc_effective_delay,29.42048575509928
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0,2,memory_capacity,mc_ratio,0.07430162773898077
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0,2,memory_capacity,n_delays,400.0
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_total,36.615551332605115
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_total_raw,38.27912612655822
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_linear,12.56718406296433
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_nonlinear,24.048367269640785
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0,2,ipc,n_targets,601.0
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0,2,ipc,n_targets_kept,354.0
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0,2,ipc,saturation_ratio,0.1830777566630256
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_threshold_degree1,0.007909371313344241
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_threshold_degree2,0.007776697347753671
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_threshold_degree3,0.008064212337542592
3A_mc_sweep,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_threshold_degree4,0.007835317812104755
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,memory_capacity,mc_total,16.795283820444343
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,memory_capacity,mc_total_raw,19.911874837931002
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,memory_capacity,mc_threshold,0.01113491954633529
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,memory_capacity,mc_effective_delay,17.163185711772336
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,memory_capacity,mc_ratio,0.08397641910222171
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,memory_capacity,n_delays,400.0
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_total,87.62092971713261
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_total_raw,89.49147041751684
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_linear,16.577766105578238
3A_mc_sweep,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_nonlinear,71.04316361155438
